artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
django django,default,2rbSoIg8MIfFiGcH1abcKD,https://open.spotify.com/artist/2ARO60gI5do88ho6azmzab,https://open.spotify.com/track/2rbSoIg8MIfFiGcH1abcKD,Dance/Electronic,0.747,0.875,1,-5.635,1,0.0282,0.00733,1.1e-06,0.184,0.913,115.967,185640
tycho,alright,1MrUQX327aKDnOawrNnRUJ,https://open.spotify.com/artist/5oOhM2DFWab8XhSdQiITry,https://open.spotify.com/track/1MrUQX327aKDnOawrNnRUJ,Dance/Electronic,0.669,0.658,9,-10.313,1,0.0293,0.082,0.873,0.51,0.506,127.998,242484
martin jensen,somebody i'm not,60dLzTKOP5Q37wThC9VVjB,https://open.spotify.com/artist/4ehtJnVumNf6xzSCDk8aLB,https://open.spotify.com/track/60dLzTKOP5Q37wThC9VVjB,Dance/Electronic,0.718,0.725,9,-5.409,1,0.0519,0.153,0.0,0.32,0.65,100.044,167727
whomadewho,ember - radio edit,1RMJunPR0t2nL8cwU0CpqW,https://open.spotify.com/artist/50Lr1puweM1hFsF1LpIZLM,https://open.spotify.com/track/1RMJunPR0t2nL8cwU0CpqW,Dance/Electronic,0.694,0.587,9,-8.489,0,0.029,0.0743,0.301,0.266,0.409,104.003,205385
adventure club,next life (feat. krewella),1s9PSUpePBIkHH1hKjFQ32,https://open.spotify.com/artist/5CdJjUi9f0cVgo9nFuJrFa,https://open.spotify.com/track/1s9PSUpePBIkHH1hKjFQ32,Dance/Electronic,0.515,0.788,7,-3.385,1,0.0377,0.0218,5.14e-05,0.128,0.198,142.073,186854
aphex twin,vordhosbn,0AjQvTAlYcWQ6JpJcUdsKw,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,https://open.spotify.com/track/0AjQvTAlYcWQ6JpJcUdsKw,Dance/Electronic,0.662,0.96,11,-6.619,0,0.136,0.0479,0.865,0.161,0.605,170.071,291387
tycho,outer sunset,4Zwo8D1koSzLJCYd5NlX81,https://open.spotify.com/artist/5oOhM2DFWab8XhSdQiITry,https://open.spotify.com/track/4Zwo8D1koSzLJCYd5NlX81,Dance/Electronic,0.716,0.695,8,-11.146,1,0.0449,0.514,0.916,0.0933,0.693,96.994,250384
san holo,one thing,6Nt8JXqD73iPp1tJLJduaQ,https://open.spotify.com/artist/0jNDKefhfSbLR9sFvcPLHo,https://open.spotify.com/track/6Nt8JXqD73iPp1tJLJduaQ,Dance/Electronic,0.336,0.746,1,-4.315,0,0.0685,0.136,0.0,0.737,0.21,151.756,233684
aphex twin,#1,6ryJQswzoXDmmFazg91c0c,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,https://open.spotify.com/track/6ryJQswzoXDmmFazg91c0c,Dance/Electronic,0.632,0.0327,10,-20.273,0,0.0372,0.995,0.717,0.0865,0.0785,102.927,447800
sbtrkt,pharaohs,3G9DXOdZHws7eFslJrJvKY,https://open.spotify.com/artist/1O10apSOoAPjOu6UhUNmeI,https://open.spotify.com/track/3G9DXOdZHws7eFslJrJvKY,Dance/Electronic,0.794,0.578,5,-8.507,0,0.0571,0.00972,0.748,0.115,0.636,127.013,218147
adventure club,high like this,3Ukb1tpAsQOdUSVKAW94Cj,https://open.spotify.com/artist/5CdJjUi9f0cVgo9nFuJrFa,https://open.spotify.com/track/3Ukb1tpAsQOdUSVKAW94Cj,Dance/Electronic,0.473,0.862,8,-4.156,1,0.0803,0.0798,3.87e-06,0.111,0.233,150.031,192726
metronomy,everything goes my way,67wcAJeaNwGm0fcB4HzzYm,https://open.spotify.com/artist/54QMjE4toDfiCryzYWCpXX,https://open.spotify.com/track/67wcAJeaNwGm0fcB4HzzYm,Dance/Electronic,0.864,0.558,2,-8.196,0,0.0399,0.102,0.00105,0.178,0.544,129.969,210080
the avalanches,interstellar love,4PUGAmAvt5VxbbefkhV0x5,https://open.spotify.com/artist/3C8RpaI3Go0yFF9whvKoED,https://open.spotify.com/track/4PUGAmAvt5VxbbefkhV0x5,Dance/Electronic,0.448,0.83,2,-6.784,1,0.105,0.388,0.000156,0.649,0.27,116.311,218507
tycho,epoch,2NUiXYNB58RqRvETWEjJp7,https://open.spotify.com/artist/5oOhM2DFWab8XhSdQiITry,https://open.spotify.com/track/2NUiXYNB58RqRvETWEjJp7,Dance/Electronic,0.555,0.736,6,-9.449,1,0.0551,0.0736,0.891,0.15,0.28,119.97,345387
kc lights,daydreamer,3660k2kZKOFOFS8Cv6DkJy,https://open.spotify.com/artist/0bUZrFj7rstq07E4iAJHgZ,https://open.spotify.com/track/3660k2kZKOFOFS8Cv6DkJy,Dance/Electronic,0.418,0.893,7,-6.29,1,0.058,0.287,1.18e-05,0.244,0.36,123.81,160403
aphex twin,ptolemy,23HiOySFOnPUXTJWnc5tAb,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,https://open.spotify.com/track/23HiOySFOnPUXTJWnc5tAb,Dance/Electronic,0.765,0.726,1,-11.121,0,0.0459,0.000199,0.935,0.108,0.314,117.268,434307
sbtrkt,wildfire - ovo remix,4Ts1UoW3wR0GdmEiGxhlX2,https://open.spotify.com/artist/1O10apSOoAPjOu6UhUNmeI,https://open.spotify.com/track/4Ts1UoW3wR0GdmEiGxhlX2,Dance/Electronic,0.826,0.589,5,-5.489,0,0.393,0.074,0.0,0.11,0.296,139.75,255139
dj snake,propaganda,7sn0OyaKn1XKx18JjUZkSw,https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4,https://open.spotify.com/track/7sn0OyaKn1XKx18JjUZkSw,Dance/Electronic,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,249600
metronomy,right on time,6JJ3UK1YfxO26iEiMWUHHj,https://open.spotify.com/artist/54QMjE4toDfiCryzYWCpXX,https://open.spotify.com/track/6JJ3UK1YfxO26iEiMWUHHj,Dance/Electronic,0.85,0.559,0,-9.652,1,0.0343,0.188,0.0365,0.0976,0.946,118.011,224133
four tet,baby,0wPfUQUkWcguy2iUH0BWOT,https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh,https://open.spotify.com/track/0wPfUQUkWcguy2iUH0BWOT,Dance/Electronic,0.792,0.576,0,-9.947,1,0.248,0.487,0.00325,0.0972,0.053,127.066,264465
tycho,dictaphone's lament,5HuAzrXrJV7gINMZ39CygH,https://open.spotify.com/artist/5oOhM2DFWab8XhSdQiITry,https://open.spotify.com/track/5HuAzrXrJV7gINMZ39CygH,Dance/Electronic,0.566,0.556,0,-9.312,1,0.0295,0.00748,0.898,0.122,0.266,75.983,310707
hot chip,flutes,4Z03QyhMr9NIbMwKnajzwT,https://open.spotify.com/artist/37uLId6Z5ZXCx19vuruvv5,https://open.spotify.com/track/4Z03QyhMr9NIbMwKnajzwT,Dance/Electronic,0.691,0.71,10,-6.351,0,0.0322,0.034,0.00225,0.0903,0.332,118.006,425320
jon hopkins,immunity,1WOxGNutRwrbik8BA5f2AY,https://open.spotify.com/artist/7yxi31szvlbwvKq9dYOmFI,https://open.spotify.com/track/1WOxGNutRwrbik8BA5f2AY,Dance/Electronic,0.434,0.305,7,-18.173,1,0.0364,0.892,0.942,0.111,0.0594,139.878,596773
flying lotus,the climb,4KPqLJ0yarQHqjst2e0ycL,https://open.spotify.com/artist/29XOeO6KIWxGthejQqn793,https://open.spotify.com/track/4KPqLJ0yarQHqjst2e0ycL,Dance/Electronic,0.654,0.667,11,-7.888,0,0.054,0.132,0.754,0.434,0.933,88.53,195781
aphex twin,green calx,3fFOi1PqxGjFKmWW21uQNa,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,https://open.spotify.com/track/3fFOi1PqxGjFKmWW21uQNa,Dance/Electronic,0.594,0.865,7,-10.206,1,0.068,0.0502,0.417,0.367,0.344,117.34,365160
dvbbs,gomf,5D8sJEbM2zIAZkWn9wSDXl,https://open.spotify.com/artist/5X4LWwbUFNzPkEas04uU82,https://open.spotify.com/track/5D8sJEbM2zIAZkWn9wSDXl,Dance/Electronic,0.749,0.659,9,-6.746,0,0.0343,0.00198,0.000806,0.181,0.407,114.964,197217
martin jensen,carry on,1UiDBI4sES6RrXVcp3XCS4,https://open.spotify.com/artist/4ehtJnVumNf6xzSCDk8aLB,https://open.spotify.com/track/1UiDBI4sES6RrXVcp3XCS4,Dance/Electronic,0.701,0.668,9,-6.555,0,0.0729,0.011,1.98e-06,0.166,0.692,124.106,152111
arctic monkeys,505,58ge6dfP91o9oXMzq3XkIS,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS,Rock,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587
arctic monkeys,i wanna be yours,5XeFesFbtLpXzIVDNQP22n,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,Rock,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956
foo fighters,everlong,5UWwZ5lm5PKu6eKsHAGxOk,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk,Rock,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547
the killers,mr. brightside,003vvx7Niy0yvhvHt4a68B,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,Rock,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973
fleetwood mac,dreams - 2004 remaster,0ofHAoxe9vBkTCp2UQIavz,https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Rock,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800
tame impala,the less i know the better,6K4t31amVTZDgR3sKmwUJJ,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,Rock,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320
arctic monkeys,why'd you only call me when you're high?,086myS9r57YsLbJpU0TgK9,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,Rock,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124
creedence clearwater revival,fortunate son,4BP3uh0hFLFRb5cjsgLqDh,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh,Rock,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773
the white stripes,seven nation army,3dPQuX8Gs42Y7b454ybpMR,https://open.spotify.com/artist/4F84IBURUo98rz4r61KF70,https://open.spotify.com/track/3dPQuX8Gs42Y7b454ybpMR,Rock,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107
cage the elephant,cigarette daydreams,2tznHmp70DxMyr2XhWLOW0,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,https://open.spotify.com/track/2tznHmp70DxMyr2XhWLOW0,Rock,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760
fleetwood mac,the chain - 2004 remaster,5e9TFTbltYBg2xThimr0rU,https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU,Rock,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213
eagles,hotel california - 2013 remaster,40riOy7x9W7GXjyGp4pjAv,https://open.spotify.com/artist/0ECwFtbIWEVNwjlrfc6xoL,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,Rock,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376
tame impala,borderline,5hM5arv9KDbCHS0k9uqwjr,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,https://open.spotify.com/track/5hM5arv9KDbCHS0k9uqwjr,Rock,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,237800
arctic monkeys,do i wanna know?,5FVd6KXrgO9B3JPmC8OPst,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,Rock,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394
nirvana,smells like teen spirit,5ghIJDpPoe3CfHMGu71E6T,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T,Rock,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920
journey,don't stop believin',4bHsxqR3GMrXTxEPLuK5ue,https://open.spotify.com/artist/0rvjqX7ttXeg3mTy8Xscbt,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,Rock,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,250987
gorillaz,feel good inc.,0d28khcov6AiegSCpG5TuT,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,Rock,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640
radiohead,creep,70LcF31zb1H0PyJoS1Sx1r,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,https://open.spotify.com/track/70LcF31zb1H0PyJoS1Sx1r,Rock,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640
metallica,enter sandman (remastered),3VqHuw0wFlIHcIPWkhIbdQ,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,https://open.spotify.com/track/3VqHuw0wFlIHcIPWkhIbdQ,Rock,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,331560
van morrison,brown eyed girl,3yrSvpt2l1xhsV9Em88Pul,https://open.spotify.com/artist/44NX2ffIYHr6D4n7RaZF7A,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,Rock,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,183307
creedence clearwater revival,have you ever seen the rain,2LawezPeJhN4AWuSB0GtAU,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,https://open.spotify.com/track/2LawezPeJhN4AWuSB0GtAU,Rock,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133
ac/dc,thunderstruck,57bgtoPSgt236HzfBOd8kj,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj,Rock,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880
toto,africa,2374M0fQpWi3dLnB54qaLX,https://open.spotify.com/artist/0PFtn5NtBbbUNbU9EAmIWF,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,Rock,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893
grouplove,tongue tied,0GO8y8jQk1PkHzS31d699N,https://open.spotify.com/artist/3kVUvbeRdcrqQ3oHk5hPdx,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,Rock,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013
aerosmith,dream on,1xsYj84j7hUDDnTTerGWlH,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,https://open.spotify.com/track/1xsYj84j7hUDDnTTerGWlH,Rock,0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,267597
eagles,take it easy - 2013 remaster,4yugZvBYaoREkJKtbG08Qr,https://open.spotify.com/artist/0ECwFtbIWEVNwjlrfc6xoL,https://open.spotify.com/track/4yugZvBYaoREkJKtbG08Qr,Rock,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,211578
guns n' roses,sweet child o' mine,7snQQk1zcKl8gZ92AnueZW,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,https://open.spotify.com/track/7snQQk1zcKl8gZ92AnueZW,Rock,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067
the beatles,here comes the sun - remastered 2009,6dGnYIeXmHdcikdzNNDMm2,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2,Rock,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733
creedence clearwater revival,bad moon rising,20OFwXhEXf12DzwXmaV7fj,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,https://open.spotify.com/track/20OFwXhEXf12DzwXmaV7fj,Rock,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600
linkin park,numb,2nLtzopw4rPReszdYBJU6h,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,Rock,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,185587
foster the people,pumped up kicks,7w87IxuO7BDcJ3YUqCyMTT,https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Rock,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600
fleetwood mac,landslide,5ihS6UUlyQAfmp48eSkxuQ,https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X,https://open.spotify.com/track/5ihS6UUlyQAfmp48eSkxuQ,Rock,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493
børns,electric love,2GiJYvgVaD2HtM8GqD9EgQ,https://open.spotify.com/artist/1KP6TWI40m7p3QBTU6u2xo,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,Rock,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107
lynyrd skynyrd,sweet home alabama,7e89621JPkKaeDSTQ3avtg,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,Rock,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800
sublime,santeria,2hnMS47jN0etwvFPzYk11f,https://open.spotify.com/artist/0EdvGhlC1FkGItLOWQzG4J,https://open.spotify.com/track/2hnMS47jN0etwvFPzYk11f,Rock,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747
linkin park,in the end,60a0Rd6pjrkxjPbaKzXjfq,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,Rock,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880
cole swindell,she had me at heads carolina,200x8ONbPfFzByUr3fVz46,https://open.spotify.com/artist/1mfDfLsMxYcOOZkzBxvSVW,https://open.spotify.com/track/200x8ONbPfFzByUr3fVz46,Rock,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,206107
vundabar,alien blues,11iIikXxC6NP0Ma8vMD27x,https://open.spotify.com/artist/1W4itxt3vwhmrgLEBuVHJ6,https://open.spotify.com/track/11iIikXxC6NP0Ma8vMD27x,Rock,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,155933
ac/dc,you shook me all night long,2SiXAy7TuUkycRVbbWDEpo,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo,Rock,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173
daryl hall & john oates,rich girl,0qRR9d89hIS0MHRkQ0ejxX,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX,Rock,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,142787
my chemical romance,teenagers,7j31rVgGX9Q2blT92VBEA0,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0,Rock,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920
red hot chili peppers,under the bridge,3d9DChrdc6BOeFsbrZ3Is0,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0,Rock,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307
weezer,island in the sun,2MLHyLy5z5l5YRp7momlgw,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu,https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw,Rock,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307
nirvana,come as you are,4P5KoWXOxwuobLmHXLMobV,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,https://open.spotify.com/track/4P5KoWXOxwuobLmHXLMobV,Rock,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920
queen,don't stop me now - remastered 2011,7hQJA50XrCWABAu5v6QZ4i,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,https://open.spotify.com/track/7hQJA50XrCWABAu5v6QZ4i,Rock,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,209413
tame impala,"new person, same old mistakes",52ojopYMUzeNcudsoz7O9D,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,https://open.spotify.com/track/52ojopYMUzeNcudsoz7O9D,Rock,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240
system of a down,chop suey!,2DlHlPMa4M17kufBvI2lEN,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,https://open.spotify.com/track/2DlHlPMa4M17kufBvI2lEN,Rock,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240
elton john,"rocket man (i think it's going to be a long, long time)",3gdewACMIVMEWVbyb8O9sY,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,Rock,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613
ac/dc,back in black,08mG3Y1vljYA6bvDt4Wqkj,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj,Rock,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493
red hot chili peppers,scar tissue,1G391cbiT3v3Cywg8T7DM1,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1,Rock,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907
twenty one pilots,stressed out,3CRDbSIZ4r5MsZ0YwxuEkn,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Rock,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
zac brown band,chicken fried,0LQtEJt7x0s6knb6RKdRYc,https://open.spotify.com/artist/6yJCxee7QumYr820xdIsjo,https://open.spotify.com/track/0LQtEJt7x0s6knb6RKdRYc,Rock,0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861,238147
kings of leon,sex on fire,0ntQJM78wzOLVeCUAW7Y45,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,Rock,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347
boston,more than a feeling,1QEEqeFIZktqIpPI4jSVSF,https://open.spotify.com/artist/29kkCKKGXheHuoO829FxWK,https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF,Rock,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,285133
bon jovi,livin' on a prayer,37ZJ0p5Jm13JPevGcx4SkF,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF,Rock,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293
imagine dragons,bones,0HqZX76SFLDz2aW8aiqi7G,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,Rock,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,165265
elton john,i'm still standing,1jDJFeK9x3OZboIAHsY9k2,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,Rock,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,183440
guns n' roses,welcome to the jungle,0G21yYKMZoHa30cYVi1iA8,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,https://open.spotify.com/track/0G21yYKMZoHa30cYVi1iA8,Rock,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,273480
cage the elephant,ain't no rest for the wicked,3Pzh926pXggbMe2ZpXyMV7,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,https://open.spotify.com/track/3Pzh926pXggbMe2ZpXyMV7,Rock,0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,175493
the rolling stones,"paint it, black",63T7DJ1AFDD6Bn8VzG6JE8,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8,Rock,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267
old dominion,memory lane,5kB6WithhB8Iv08EMNmAbt,https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i,https://open.spotify.com/track/5kB6WithhB8Iv08EMNmAbt,Rock,0.645,0.8,6,-4.272,1,0.0363,0.0189,1.12e-05,0.0858,0.375,118.977,172480
ac/dc,highway to hell,2zYzyRzz6pRmhPzyfMEC8s,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,Rock,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400
